#               time           E_Zeeman            E_total                m_x                m_y                m_z 
#                <s>                <J>                <J>                 <>                 <>                 <> 
            2.94e-09     -80000.0014119     -80000.0014119    -0.504702807909    -0.324461173157     0.800000014119 
            2.95e-09     -80000.0014171     -80000.0014171     -0.42130415059    -0.427203452482     0.800000014171 
            2.96e-09     -80000.0014221     -80000.0014221    -0.317412190805    -0.509165472293     0.800000014221 
            2.97e-09     -80000.0014266     -80000.0014266    -0.198080496988     -0.56636039206     0.800000014266 
            2.98e-09     -80000.0014304     -80000.0014304    -0.069113665407    -0.596006105832     0.800000014304 
            2.99e-09     -80000.0014364     -80000.0014364    0.0632150301332    -0.596660570888     0.800000014364 
               3e-09     -80000.0014404     -80000.0014404     0.192468786239    -0.568291952322     0.800000014404 
            3.01e-09     -80000.0014457     -80000.0014457     0.312360372371    -0.512280171809     0.800000014457 
            3.02e-09      -80000.001451      -80000.001451     0.417057957691    -0.431349784403      0.80000001451 
            3.03e-09     -80000.0014559     -80000.0014559     0.501468786091    -0.329437449418     0.800000014559 
            3.04e-09     -80000.0014605     -80000.0014605     0.561486900788    -0.211500441325     0.800000014605 
            3.05e-09     -80000.0014644     -80000.0014644     0.594192868466   -0.0832755153356     0.800000014644 
            3.06e-09     -80000.0014703     -80000.0014703      0.59799578789    0.0490001429147     0.800000014703 
            3.07e-09     -80000.0014746     -80000.0014746     0.572710675353     0.178892309899     0.800000014746 
            3.08e-09     -80000.0014799     -80000.0014799      0.51956746297     0.300082701155     0.800000014799 
            3.09e-09     -80000.0014852     -80000.0014852     0.441151171367     0.406676308664     0.800000014852 
             3.1e-09     -80000.0014902     -80000.0014902     0.341276167865     0.493488148998     0.800000014902 
            3.11e-09     -80000.0014948     -80000.0014948      0.22480062596     0.556295474057     0.800000014948 
            3.12e-09     -80000.0014988     -80000.0014988    0.0973902114431     0.592043176255     0.800000014988 
            3.13e-09     -80000.0015045     -80000.0015045   -0.0347575099541      0.59899239669     0.800000015045 
            3.14e-09     -80000.0015092     -80000.0015092    -0.165214537877     0.576805107577     0.800000015092 
            3.15e-09     -80000.0015145     -80000.0015145    -0.287635111595     0.526560555047     0.800000015145 
            3.16e-09     -80000.0015199     -80000.0015199    -0.396064383896     0.450702761566     0.800000015199 
            3.17e-09     -80000.0015249     -80000.0015249    -0.485228079956     0.352921642608     0.800000015249 
            3.18e-09     -80000.0015295     -80000.0015295    -0.550789051448     0.237973519817     0.800000015295 
            3.19e-09     -80000.0015336     -80000.0015336    -0.589558246445     0.111449761447     0.800000015336 
             3.2e-09     -80000.0015382     -80000.0015382    -0.599649832978    -0.020495195979     0.800000015382 
            3.21e-09     -80000.0015436     -80000.0015436    -0.580572930582    -0.151443215057     0.800000015436 
            3.22e-09     -80000.0015486     -80000.0015486      -0.5332554883    -0.275024652003     0.800000015486 
            3.23e-09      -80000.001554      -80000.001554    -0.459999146528     -0.38522819227      0.80000001554 
            3.24e-09     -80000.0015591     -80000.0015591    -0.364367279538    -0.476693256143     0.800000015591 
            3.25e-09     -80000.0015637     -80000.0015637    -0.251011663906    -0.544970750928     0.800000015637 
            3.26e-09     -80000.0015679     -80000.0015679    -0.125446204293    -0.586739486105     0.800000015679 
            3.27e-09     -80000.0015723     -80000.0015723   0.00622127685597    -0.599967724474     0.800000015723 
            3.28e-09      -80000.001578      -80000.001578     0.137586139288    -0.584012010869      0.80000001578 
            3.29e-09     -80000.0015831     -80000.0015831     0.262258462899     -0.53964847178     0.800000015831 
             3.3e-09     -80000.0015885     -80000.0015885     0.374173869651    -0.469035062275     0.800000015885 
            3.31e-09     -80000.0015936     -80000.0015936     0.467888510298    -0.375606597691     0.800000015936 
            3.32e-09     -80000.0015984     -80000.0015984     0.538843867024    -0.263907675519     0.800000015984 
            3.33e-09     -80000.0016026     -80000.0016026     0.583588491318    -0.139371614654     0.800000016026 
            3.34e-09     -80000.0016063     -80000.0016063     0.599945891187  -0.00805616496987     0.800000016063 
            3.35e-09     -80000.0016125     -80000.0016125     0.587120401112     0.123651156981     0.800000016125 
            3.36e-09     -80000.0016171     -80000.0016171     0.545735885556     0.249343772997     0.800000016171 
            3.37e-09     -80000.0016225     -80000.0016225     0.477805392337     0.362907675426     0.800000016225 
            3.38e-09     -80000.0016277     -80000.0016277     0.386633232939     0.458818828012     0.800000016277 
            3.39e-09     -80000.0016324     -80000.0016324     0.276654252449     0.532411869031     0.800000016324 
             3.4e-09     -80000.0016367     -80000.0016367     0.153218107431     0.580107046309     0.800000016367 
            3.41e-09     -80000.0016402     -80000.0016402    0.0223290450654     0.599584345476     0.800000016402 
            3.42e-09     -80000.0016469     -80000.0016469    -0.109646158656      0.58989634121     0.800000016469 
            3.43e-09     -80000.0016515     -80000.0016515    -0.236287895084     0.551514282681     0.800000016515 
            3.44e-09     -80000.0016569     -80000.0016569    -0.351435988941     0.486305170602     0.800000016569 
            3.45e-09     -80000.0016621     -80000.0016621    -0.449489344884     0.397440941572     0.800000016621 
            3.46e-09     -80000.0016669     -80000.0016669    -0.525678398978     0.289244177084     0.800000016669 
            3.47e-09     -80000.0016713     -80000.0016713    -0.576297122395     0.166977842203     0.800000016713 
            3.48e-09     -80000.0016748     -80000.0016748    -0.598883292062    0.0365892815751     0.800000016748 
            3.49e-09     -80000.0016816     -80000.0016816    -0.592338259334   -0.0955790744846     0.800000016816 
             3.5e-09     -80000.0016854     -80000.0016854    -0.556980391223    -0.223098221906     0.800000016854 
            3.51e-09     -80000.0016908     -80000.0016908    -0.494529584185    -0.339765305914     0.800000016908 
            3.52e-09      -80000.001696      -80000.001696    -0.408023603855     -0.43990534363      0.80000001696 
            3.53e-09     -80000.0017009     -80000.0017009    -0.301670320536    -0.518647269629     0.800000017009 
            3.54e-09     -80000.0017053     -80000.0017053    -0.180643027686    -0.572160876915     0.800000017053 
            3.55e-09     -80000.0017089     -80000.0017089   -0.0508287998067    -0.597843127914     0.800000017089 
            3.56e-09      -80000.001716      -80000.001716    0.0814578697881    -0.594444772757      0.80000001716 
            3.57e-09     -80000.0017196     -80000.0017196     0.209782221958    -0.562131116047     0.800000017196 
            3.58e-09     -80000.0017251     -80000.0017251     0.327902234726     -0.50247397609     0.800000017251 
            3.59e-09     -80000.0017303     -80000.0017303     0.430072251076    -0.418375227473     0.800000017303 
             3.6e-09     -80000.0017352     -80000.0017352     0.511322462269    -0.313925646635     0.800000017352 
            3.61e-09     -80000.0017397     -80000.0017397     0.567700651955     -0.19420592612     0.800000017397 
            3.62e-09     -80000.0017435     -80000.0017435      0.59646444201   -0.0650395367958     0.800000017435 
            3.63e-09     -80000.0017506     -80000.0017506     0.596214688692    0.0672905405365     0.800000017506 
            3.64e-09     -80000.0017545     -80000.0017545     0.566963540613     0.196347435271     0.800000017545 
            3.65e-09     -80000.0017598     -80000.0017598     0.510133847904     0.315853492706     0.800000017598 
            3.66e-09     -80000.0017651     -80000.0017651     0.428489950937     0.419995635092     0.800000017651 
            3.67e-09       -80000.00177       -80000.00177     0.326003215946     0.503708124482       0.8000000177 
            3.68e-09     -80000.0017746     -80000.0017746     0.207658857675     0.562918973071     0.800000017746 
            3.69e-09     -80000.0017785     -80000.0017785    0.0792134458781     0.594748015009     0.800000017785 
             3.7e-09     -80000.0017845     -80000.0017845   -0.0530851088168     0.597647004958     0.800000017845 
            3.71e-09     -80000.0017887     -80000.0017887    -0.182801469144     0.571474928635     0.800000017887 
            3.72e-09      -80000.001794      -80000.001794     -0.30362590232     0.517504862318      0.80000001794 
            3.73e-09     -80000.0017993     -80000.0017993     -0.40968120146     0.438362046911     0.800000017993 
            3.74e-09     -80000.0018043     -80000.0018043    -0.495808567817     0.337896189693     0.800000018043 
            3.75e-09     -80000.0018089     -80000.0018089     -0.55781854784     0.220994204782     0.800000018089 
            3.76e-09     -80000.0018128     -80000.0018128    -0.592694818835    0.0933425012409     0.800000018128 
            3.77e-09     -80000.0018186     -80000.0018186    -0.598740910514   -0.0388496182896     0.800000018186 
            3.78e-09     -80000.0018232     -80000.0018232    -0.575662725572    -0.169151993818     0.800000018232 
            3.79e-09     -80000.0018285     -80000.0018285    -0.524582845576    -0.291226387297     0.800000018285 
             3.8e-09     -80000.0018339     -80000.0018339    -0.447985925429    -0.399134790599     0.800000018339 
            3.81e-09     -80000.0018389     -80000.0018389    -0.349597833607     -0.48762826529     0.800000018389 
            3.82e-09     -80000.0018435     -80000.0018435    -0.234204416455    -0.552402264315     0.800000018435 
            3.83e-09     -80000.0018476     -80000.0018476    -0.107418702469    -0.590306016075     0.800000018476 
            3.84e-09     -80000.0018523     -80000.0018523    0.0245921296389     -0.59949578596     0.800000018523 
            3.85e-09     -80000.0018576     -80000.0018576     0.155406738155    -0.579524560157     0.800000018576 
            3.86e-09     -80000.0018626     -80000.0018626     0.278661968721     -0.53136378986     0.800000018626 
            3.87e-09      -80000.001868      -80000.001868     0.388362374298    -0.457356137087      0.80000001868 
            3.88e-09      -80000.001873      -80000.001873     0.479171848919    -0.361101521781      0.80000001873 
            3.89e-09     -80000.0018777     -80000.0018777     0.546673189409     -0.24728201257     0.800000018777 
             3.9e-09     -80000.0018819     -80000.0018819     0.587582959369     -0.12143407908     0.800000018819 
            3.91e-09     -80000.0018864     -80000.0018864     0.599911203843    0.0103207159988     0.800000018864 
            3.92e-09      -80000.001892      -80000.001892     0.583058245645     0.141573485243      0.80000001892 
            3.93e-09      -80000.001897      -80000.001897     0.537843855527     0.265939761045      0.80000001897 
            3.94e-09     -80000.0019024     -80000.0019024     0.466467376106      0.37737005231     0.800000019024 
            3.95e-09     -80000.0019075     -80000.0019075     0.372400740371     0.470444107037     0.800000019075 
            3.96e-09     -80000.0019123     -80000.0019123     0.260219588081     0.540634567137     0.800000019123 
            3.97e-09     -80000.0019165     -80000.0019165     0.135380695025     0.584527190611     0.800000019165 
            3.98e-09     -80000.0019203     -80000.0019203     0.003956541604     0.599986928943     0.800000019203 
            3.99e-09     -80000.0019263     -80000.0019263    -0.127660068005     0.586261781151     0.800000019263 
               4e-09      -80000.001931      -80000.001931    -0.253066968079     0.544019373332      0.80000001931 
            4.01e-09     -80000.0019364     -80000.0019364    -0.366164048913     0.475314483358     0.800000019364 
            4.02e-09     -80000.0019415     -80000.0019415     -0.46144998164     0.383489091338     0.800000019415 
            4.03e-09     -80000.0019463     -80000.0019463    -0.534289816812     0.273009817246     0.800000019463 
            4.04e-09     -80000.0019506     -80000.0019506    -0.581140440101     0.149250653198     0.800000019506 
            4.05e-09     -80000.0019542     -80000.0019542    -0.599722918385    0.0182315588411     0.800000019542 
            4.06e-09     -80000.0019607     -80000.0019607    -0.589133352693     -0.11367436475     0.800000019607 
            4.07e-09     -80000.0019653     -80000.0019653    -0.549886846441    -0.240050878885     0.800000019653 
            4.08e-09     -80000.0019707     -80000.0019707    -0.483892449266    -0.354750709374     0.800000019707 
            4.09e-09     -80000.0019759     -80000.0019759    -0.394360296021    -0.452194565538     0.800000019759 
             4.1e-09     -80000.0019807     -80000.0019807    -0.285645457735     -0.52764253106     0.800000019807 
            4.11e-09     -80000.0019851     -80000.0019851    -0.163036099893    -0.577424625541     0.800000019851 
            4.12e-09     -80000.0019885     -80000.0019885   -0.0324962526462    -0.599119321656     0.800000019885 
            4.13e-09     -80000.0019953     -80000.0019953    0.0996242947226    -0.591671334297     0.800000019953 
            4.14e-09     -80000.0019992     -80000.0019992     0.226898863681    -0.555442952486     0.800000019992 
            4.15e-09     -80000.0020045     -80000.0020045     0.343136496369    -0.492196416662     0.800000020045 
            4.16e-09     -80000.0020097     -80000.0020097     0.442683099511    -0.405008198736     0.800000020097 
            4.17e-09     -80000.0020146     -80000.0020146     0.520696473847    -0.298119354775     0.800000020146 
            4.18e-09      -80000.002019      -80000.002019     0.573381850975    -0.176729229263      0.80000002019 
            4.19e-09     -80000.0020226     -80000.0020226     0.598176480545   -0.0467425458038     0.800000020226 
             4.2e-09     -80000.0020296     -80000.0020296     0.593874288838    0.0855178136113     0.800000020296 
            4.21e-09     -80000.0020334     -80000.0020334     0.560684545365     0.213618369636     0.800000020334 
            4.22e-09     -80000.0020388     -80000.0020388     0.500221683513     0.331327986307     0.800000020388 
            4.23e-09      -80000.002044      -80000.002044     0.415426770225     0.432920969312      0.80000002044 
            4.24e-09     -80000.0020489     -80000.0020489     0.310424445154      0.51345557828     0.800000020489 
            4.25e-09     -80000.0020534     -80000.0020534     0.190322287728     0.569014405571     0.800000020534 
            4.26e-09     -80000.0020571     -80000.0020571     0.060962371513      0.59689492892     0.800000020571 
            4.27e-09     -80000.0020642     -80000.0020642   -0.0713629090483     0.595740968919     0.800000020642 
            4.28e-09     -80000.0020679     -80000.0020679     -0.20021691668     0.565608657094     0.800000020679 
            4.29e-09     -80000.0020734     -80000.0020734    -0.319331865621     0.507963705606     0.800000020734 
             4.3e-09     -80000.0020787     -80000.0020787    -0.422913702631     0.425610111087     0.800000020787 
            4.31e-09     -80000.0020836     -80000.0020836     -0.50592394444      0.32255376126     0.800000020836 
            4.32e-09     -80000.0020881     -80000.0020881    -0.564324762342     0.203807578376     0.800000020881 
            4.33e-09      -80000.002092      -80000.002092    -0.595275392441    0.0751476779608      0.80000002092 
            4.34e-09     -80000.0020981     -80000.0020981    -0.597270317575   -0.0571675960882     0.800000020981 
            4.35e-09     -80000.0021022     -80000.0021022    -0.570212499463    -0.186702093233     0.800000021022 
            4.36e-09     -80000.0021075     -80000.0021075    -0.515418099118    -0.307154926979     0.800000021075 
            4.37e-09     -80000.0021128     -80000.0021128    -0.435552455139    -0.412666965979     0.800000021128 
            4.38e-09     -80000.0021178     -80000.0021178    -0.334500435015    -0.498105837034     0.800000021178 
            4.39e-09     -80000.0021224     -80000.0021224    -0.217177465321    -0.559315576757     0.800000021224 
             4.4e-09     -80000.0021263     -80000.0021263   -0.0892904328858    -0.593318788169     0.800000021263 
            4.41e-09     -80000.0021322     -80000.0021322    0.0429399126571    -0.598461468808     0.800000021322 
            4.42e-09     -80000.0021367     -80000.0021367     0.173081551904    -0.574493465585     0.800000021367 
            4.43e-09      -80000.002142      -80000.002142     0.294804065431    -0.522580643079      0.80000002142 
            4.44e-09     -80000.0021474     -80000.0021474     0.402186561441    -0.445248172628     0.800000021474 
            4.45e-09     -80000.0021524     -80000.0021524     0.490005682967    -0.346257701745     0.800000021524 
            4.46e-09      -80000.002157      -80000.002157       0.5539896852    -0.230424378017      0.80000002157 
            4.47e-09      -80000.002161      -80000.002161      0.59102622399    -0.103382628112      0.80000002161 
            4.48e-09     -80000.0021659     -80000.0021659     0.599313748166    0.0286879150208     0.800000021659 
            4.49e-09      -80000.002171      -80000.002171     0.578449131433     0.159363005172      0.80000002171 
             4.5e-09      -80000.002176      -80000.002176     0.529447281788     0.282286274511      0.80000002176 
            4.51e-09     -80000.0021814     -80000.0021814     0.454691773483     0.391478423435     0.800000021814 
            4.52e-09     -80000.0021864     -80000.0021864     0.357818904045     0.481628068868     0.800000021864 
            4.53e-09     -80000.0021911     -80000.0021911     0.243540815556     0.548350103404     0.800000021911 
            4.54e-09     -80000.0021952     -80000.0021952     0.117416284102     0.588398998061     0.800000021952 
            4.55e-09     -80000.0021998     -80000.0021998   -0.0144196732039     0.599826673035     0.800000021998 
            4.56e-09     -80000.0022053     -80000.0022053    -0.145554220999     0.582077257134     0.800000022053 
            4.57e-09     -80000.0022104     -80000.0022104    -0.269608642271     0.536014127085     0.800000022104 
            4.58e-09     -80000.0022158     -80000.0022158    -0.380548615313      0.46387791036     0.800000022158 
            4.59e-09     -80000.0022209     -80000.0022209    -0.472977738453     0.369177495506     0.800000022209 
             4.6e-09     -80000.0022256     -80000.0022256     -0.54240002471     0.256519350904     0.800000022256 
            4.61e-09     -80000.0022298     -80000.0022298    -0.585438598002     0.131383454455     0.800000022298 
            4.62e-09     -80000.0022337     -80000.0022337    -0.599999952988 -0.000143266437218     0.800000022337 
            4.63e-09     -80000.0022396     -80000.0022396    -0.585375788328    -0.131663018456     0.800000022396 
            4.64e-09     -80000.0022443     -80000.0022443    -0.542277460577    -0.256778347276     0.800000022443 
            4.65e-09     -80000.0022497     -80000.0022497    -0.472801381728    -0.369403325959     0.800000022497 
            4.66e-09     -80000.0022548     -80000.0022548     -0.38032704447    -0.464059589885     0.800000022548 
            4.67e-09     -80000.0022596     -80000.0022596    -0.269352635119    -0.536142818289     0.800000022596 
            4.68e-09     -80000.0022638     -80000.0022638    -0.145276230429    -0.582146700121     0.800000022638 
            4.69e-09     -80000.0022675     -80000.0022675   -0.0141332214328    -0.599833489908     0.800000022675 
             4.7e-09     -80000.0022739     -80000.0022739      0.11769726327    -0.588342857236     0.800000022739 
            4.71e-09     -80000.0022786     -80000.0022786      0.24380265453    -0.548233735714     0.800000022786 
            4.72e-09      -80000.002284      -80000.002284      0.35804886626    -0.481457134765      0.80000002284 
            4.73e-09     -80000.0022892     -80000.0022892     0.454878672948     -0.39126123762     0.800000022892 
            4.74e-09     -80000.0022939     -80000.0022939     0.529582027204    -0.282033401498     0.800000022939 
            4.75e-09     -80000.0022983     -80000.0022983     0.578525168405    -0.159086745394     0.800000022983 
            4.76e-09     -80000.0023018     -80000.0023018     0.599327378044   -0.0284017065068     0.800000023018 
            4.77e-09     -80000.0023094     -80000.0023094     0.590976783805      0.10366486339     0.800000023094 
            4.78e-09     -80000.0023134     -80000.0023134     0.553879579827     0.230688911367     0.800000023134 
            4.79e-09     -80000.0023188     -80000.0023188     0.489840268248     0.346491665542     0.800000023188 
             4.8e-09      -80000.002324      -80000.002324     0.401973883603     0.445440186234      0.80000002324 
            4.81e-09     -80000.0023288     -80000.0023288     0.294554469704     0.522721366425     0.800000023288 
            4.82e-09     -80000.0023332     -80000.0023332     0.172807179308       0.5745760535     0.800000023332 
            4.83e-09     -80000.0023368     -80000.0023368    0.0426541094228     0.598481903981     0.800000023368 
            4.84e-09     -80000.0023437     -80000.0023437   -0.0895737645033     0.593276076604     0.800000023437 
            4.85e-09     -80000.0023475     -80000.0023475      -0.2174445433     0.559211796029     0.800000023475 
            4.86e-09     -80000.0023529     -80000.0023529    -0.334738267951     0.497946035341     0.800000023529 
            4.87e-09     -80000.0023582     -80000.0023582    -0.435749474187     0.412458916509     0.800000023582 
            4.88e-09     -80000.0023631     -80000.0023631    -0.515564720735     0.306908749831     0.800000023631 
            4.89e-09     -80000.0023675     -80000.0023675    -0.570301591569     0.186429763136     0.800000023675 
             4.9e-09     -80000.0023712     -80000.0023712    -0.597297546467    0.0568823599195     0.800000023712 
            4.91e-09     -80000.0023783     -80000.0023783    -0.595239433676   -0.0754319455297     0.800000023783 
            4.92e-09      -80000.002382      -80000.002382     -0.56422736501    -0.204077049795      0.80000002382 
            4.93e-09     -80000.0023875     -80000.0023875    -0.505769846229    -0.322795328702     0.800000023875 
            4.94e-09     -80000.0023928     -80000.0023928    -0.422710399305    -0.425812024051     0.800000023928 
            4.95e-09     -80000.0023977     -80000.0023977    -0.319089246408    -0.508116142494     0.800000023977 
            4.96e-09     -80000.0024022     -80000.0024022    -0.199946783242    -0.565704202955     0.800000024022 
            4.97e-09      -80000.002406      -80000.002406    -0.071078401415    -0.595774976126      0.80000002406 
            4.98e-09     -80000.0024123     -80000.0024123    0.0612474141138    -0.596865743309     0.800000024123 
            4.99e-09     -80000.0024163     -80000.0024163     0.190594000042    -0.568923446768     0.800000024163 
               5e-09     -80000.0024216     -80000.0024216     0.310669610353     -0.51330727079     0.800000024216 
            5.01e-09     -80000.0024269     -80000.0024269     0.415633462803    -0.432722527217     0.800000024269 
            5.02e-09     -80000.0024318     -80000.0024318     0.500379849379    -0.331089062373     0.800000024318 
            5.03e-09     -80000.0024364     -80000.0024364     0.560786490896    -0.213350585779     0.800000024364 
            5.04e-09     -80000.0024403     -80000.0024403     0.593915055105   -0.0852341955679     0.800000024403 
            5.05e-09     -80000.0024464     -80000.0024464     0.598154084605    0.0470282020774     0.800000024464 
            5.06e-09     -80000.0024507     -80000.0024507     0.573297382195     0.177003028661     0.800000024507 
            5.07e-09      -80000.002456      -80000.002456     0.520554041027     0.298367978947      0.80000002456 
            5.08e-09     -80000.0024614     -80000.0024614     0.442489630981     0.405219553924     0.800000024614 
            5.09e-09     -80000.0024664     -80000.0024664     0.342901402967     0.492360221972     0.800000024664 
             5.1e-09      -80000.002471      -80000.002471      0.22663358099     0.555551239974      0.80000002471 
            5.11e-09      -80000.002475      -80000.002475    0.0993417268199      0.59171883655      0.80000002475 
            5.12e-09     -80000.0024799     -80000.0024799   -0.0327823608892     0.599103728082     0.800000024799 
            5.13e-09     -80000.0024849     -80000.0024849    -0.163311831384      0.57734669461     0.800000024849 
            5.14e-09       -80000.00249       -80000.00249    -0.285897400145     0.527506053555       0.8000000249 
            5.15e-09     -80000.0024953     -80000.0024953    -0.394576194182     0.452006180104     0.800000024953 
            5.16e-09     -80000.0025004     -80000.0025004    -0.484061801298     0.354519579592     0.800000025004 
            5.17e-09      -80000.002505      -80000.002505    -0.550001414602      0.23978824754      0.80000002505 
            5.18e-09     -80000.0025091     -80000.0025091    -0.589187564062     0.113393006949     0.800000025091 
            5.19e-09     -80000.0025138     -80000.0025138    -0.599714135986   -0.0185179570877     0.800000025138 
             5.2e-09     -80000.0025192     -80000.0025192    -0.581069091125    -0.149528160691     0.800000025192 
            5.21e-09     -80000.0025243     -80000.0025243    -0.534159371867    -0.273264935264     0.800000025243 
            5.22e-09     -80000.0025297     -80000.0025297    -0.461266785932    -0.383709410244     0.800000025297 
            5.23e-09     -80000.0025348     -80000.0025348    -0.365937013585    -0.475489286239     0.800000025348 
            5.24e-09     -80000.0025395     -80000.0025395    -0.252807136747    -0.544140157295     0.800000025395 
            5.25e-09     -80000.0025437     -80000.0025437    -0.127380079576    -0.586322670925     0.800000025437 
            5.26e-09     -80000.0025475     -80000.0025475   0.00424306773051    -0.599984962703     0.800000025475 
            5.27e-09     -80000.0025534     -80000.0025534      0.13565982143    -0.584462463992     0.800000025534 
            5.28e-09     -80000.0025581     -80000.0025581     0.260477737296    -0.540510228608     0.800000025581 
            5.29e-09     -80000.0025635     -80000.0025635     0.372625355313    -0.470266204774     0.800000025635 
             5.3e-09     -80000.0025686     -80000.0025686     0.466647530889    -0.377147239964     0.800000025686 
            5.31e-09     -80000.0025734     -80000.0025734     0.537970786931     -0.26568287682     0.800000025734 
            5.32e-09     -80000.0025776     -80000.0025776     0.583125779373    -0.141295024688     0.800000025776 
            5.33e-09     -80000.0025814     -80000.0025814     0.599916054867    -0.010034224195     0.800000025814 
            5.34e-09     -80000.0025876     -80000.0025876     0.587524891734     0.121714666382     0.800000025876 
            5.35e-09     -80000.0025923     -80000.0025923     0.546555027672     0.247543046839     0.800000025923 
            5.36e-09     -80000.0025978     -80000.0025978     0.478999340795     0.361330305596     0.800000025978 
            5.37e-09     -80000.0026029     -80000.0026029     0.388143911059     0.457541541781     0.800000026029 
            5.38e-09     -80000.0026077     -80000.0026077     0.278408177015     0.531496796839     0.800000026077 
            5.39e-09      -80000.002612      -80000.002612     0.155129963102     0.579598699589      0.80000002612 
             5.4e-09     -80000.0026156     -80000.0026156    0.0243058343345       0.5995074515     0.800000026156 
            5.41e-09     -80000.0026223     -80000.0026223    -0.107700591834     0.590254640296     0.800000026223 
            5.42e-09     -80000.0026269     -80000.0026269    -0.234468188013     0.552290346254     0.800000026269 
            5.43e-09     -80000.0026324     -80000.0026324    -0.349830656789     0.487461248962     0.800000026324 
            5.44e-09     -80000.0026376     -80000.0026376    -0.448176475078     0.398920800134     0.800000026376 
            5.45e-09     -80000.0026424     -80000.0026424    -0.524721852835     0.290975831776     0.800000026424 
            5.46e-09     -80000.0026468     -80000.0026468    -0.575743428747     0.168877060947     0.800000026468 
            5.47e-09     -80000.0026503     -80000.0026503     -0.59875938397    0.0385636815538     0.800000026503 
            5.48e-09     -80000.0026572     -80000.0026572    -0.592650164001   -0.0936255330931     0.800000026572 
            5.49e-09     -80000.0026611     -80000.0026611    -0.557712936818     -0.22126056431     0.800000026611 
             5.5e-09     -80000.0026665     -80000.0026665     -0.49564713783     -0.33813292044     0.800000026665 
            5.51e-09     -80000.0026718     -80000.0026718    -0.409471804907    -0.438557633647     0.800000026718 
            5.52e-09     -80000.0026766     -80000.0026766    -0.303378724824     -0.51764979117     0.800000026766 
            5.53e-09     -80000.0026811     -80000.0026811     -0.18252853409    -0.571562149861     0.800000026811 
            5.54e-09     -80000.0026847     -80000.0026847   -0.0527996925138    -0.597672275867     0.800000026847 
            5.55e-09     -80000.0026918     -80000.0026918    0.0794974599981    -0.594710106394     0.800000026918 
            5.56e-09     -80000.0026956     -80000.0026956      0.20792765439    -0.562819728866     0.800000026956 
            5.57e-09     -80000.0027011     -80000.0027011      0.32624372025    -0.503552372219     0.800000027011 
            5.58e-09     -80000.0027063     -80000.0027063     0.428690464042    -0.419790950989     0.800000027063 
            5.59e-09     -80000.0027112     -80000.0027112     0.510284616303    -0.315609833154     0.800000027112 
             5.6e-09     -80000.0027157     -80000.0027157     0.567057230518    -0.196076652539     0.800000027157 
            5.61e-09     -80000.0027195     -80000.0027195     0.596246742752   -0.0670058062361     0.800000027195 
            5.62e-09     -80000.0027259     -80000.0027259     0.596433301068    0.0653243724094     0.800000027259 
            5.63e-09     -80000.0027298     -80000.0027298     0.567607830752     0.194477007862     0.800000027298 
            5.64e-09     -80000.0027351     -80000.0027351     0.511172475899     0.314169788349     0.800000027351 
            5.65e-09     -80000.0027404     -80000.0027404     0.429872395287     0.418580553437     0.800000027404 
            5.66e-09     -80000.0027453     -80000.0027453     0.327662231053     0.502630498691     0.800000027453 
            5.67e-09     -80000.0027498     -80000.0027498     0.209513744834     0.562231221593     0.800000027498 
            5.68e-09     -80000.0027538     -80000.0027538     0.081173978675     0.594483591822     0.800000027538 
            5.69e-09     -80000.0027599     -80000.0027599   -0.0511142956703     0.597818772275     0.800000027599 
             5.7e-09     -80000.0027641     -80000.0027641    -0.180916240998     0.572074531258     0.800000027641 
            5.71e-09     -80000.0027695     -80000.0027695    -0.301917961454     0.518503134056     0.800000027695 
            5.72e-09     -80000.0027748     -80000.0027748    -0.408233626449     0.439710429295     0.800000027748 
            5.73e-09     -80000.0027798     -80000.0027798     -0.49469177238     0.339529093982     0.800000027798 
            5.74e-09     -80000.0027844     -80000.0027844    -0.557086855741     0.222832202371     0.800000027844 
            5.75e-09     -80000.0027884     -80000.0027884    -0.592383821434    0.0952961872647     0.800000027884 
            5.76e-09     -80000.0027934     -80000.0027934    -0.598865735524   -0.0368752760761     0.800000027934 
            5.77e-09     -80000.0027983     -80000.0027983    -0.576217301177    -0.167253032426     0.800000027983 
            5.78e-09     -80000.0028034     -80000.0028034    -0.525540195811    -0.289495177028     0.800000028034 
            5.79e-09     -80000.0028087     -80000.0028087    -0.449299482349    -0.397655541911     0.800000028087 
             5.8e-09     -80000.0028137     -80000.0028137    -0.351203702474    -0.486472932592     0.800000028137 
            5.81e-09     -80000.0028184     -80000.0028184    -0.236024483735    -0.551627045919     0.800000028184 
            5.82e-09     -80000.0028224     -80000.0028224    -0.109364435471    -0.589948620568     0.800000028224 
            5.83e-09     -80000.0028273     -80000.0028273    0.0226153763026    -0.599573597965     0.800000028273 
            5.84e-09     -80000.0028325     -80000.0028325      0.15349511878    -0.580033794704     0.800000028325 
            5.85e-09     -80000.0028376     -80000.0028376     0.276908469322    -0.532279676488     0.800000028376 
            5.86e-09      -80000.002843      -80000.002843     0.386852289534    -0.458634124748      0.80000002843 
            5.87e-09     -80000.0028481     -80000.0028481     0.477978633142    -0.362679445912     0.800000028481 
            5.88e-09     -80000.0028528     -80000.0028528     0.545854883661     -0.24908311894     0.800000028528 
            5.89e-09     -80000.0028569     -80000.0028569     0.587179368118    -0.123370757307     0.800000028569 
